2024-12-31T10:11:17.689Z,495001
2024-12-31T10:11:17.690Z,494639
2024-12-31T10:11:17.690Z,491472
2024-12-31T10:11:17.691Z,487662
2024-12-31T10:11:17.785Z,484305
2024-12-31T10:11:17.895Z,479932
2024-12-31T10:11:17.946Z,477562
2024-12-31T10:11:18.135Z,477348
2024-12-31T10:11:18.205Z,479014
2024-12-31T10:11:18.245Z,485111
2024-12-31T10:11:18.365Z,500132
2024-12-31T10:11:18.505Z,518592
2024-12-31T10:11:18.546Z,537042
2024-12-31T10:11:18.665Z,556549
2024-12-31T10:11:18.785Z,579691
2024-12-31T10:11:18.855Z,635200
2024-12-31T10:11:18.965Z,662935
2024-12-31T10:11:19.086Z,689084
2024-12-31T10:11:19.225Z,713449
2024-12-31T10:11:19.266Z,739000
2024-12-31T10:11:19.385Z,767975
2024-12-31T10:11:19.505Z,800132
2024-12-31T10:11:19.575Z,830023
2024-12-31T10:11:19.685Z,872422
2024-12-31T10:11:19.806Z,880569
2024-12-31T10:11:19.875Z,882909
2024-12-31T10:11:19.984Z,880134
2024-12-31T10:11:20.104Z,868303
2024-12-31T10:11:20.225Z,845255
2024-12-31T10:11:20.394Z,815387
2024-12-31T10:11:20.400Z,783678
2024-12-31T10:11:20.525Z,721474
2024-12-31T10:11:20.595Z,698260
2024-12-31T10:11:20.705Z,675610
2024-12-31T10:11:20.826Z,649485
2024-12-31T10:11:20.895Z,620598
2024-12-31T10:11:21.015Z,595216
2024-12-31T10:11:21.126Z,572940
2024-12-31T10:11:21.245Z,522939
2024-12-31T10:11:21.316Z,506390
2024-12-31T10:11:21.425Z,503255
2024-12-31T10:11:21.545Z,510285
2024-12-31T10:11:21.616Z,530111
2024-12-31T10:11:21.734Z,536716
2024-12-31T10:11:21.845Z,529962
2024-12-31T10:11:21.916Z,517836
2024-12-31T10:11:22.105Z,498146
2024-12-31T10:11:22.146Z,489600
2024-12-31T10:11:22.265Z,484286
2024-12-31T10:11:22.335Z,480369
2024-12-31T10:11:22.454Z,475746
2024-12-31T10:11:22.565Z,472795
2024-12-31T10:11:22.635Z,471286
2024-12-31T10:11:22.754Z,458287
2024-12-31T10:11:22.865Z,468080
2024-12-31T10:11:22.935Z,484809
2024-12-31T10:11:23.055Z,501701
2024-12-31T10:11:23.164Z,523739
2024-12-31T10:11:23.285Z,552971
2024-12-31T10:11:23.354Z,586885
2024-12-31T10:11:23.474Z,622022
2024-12-31T10:11:23.585Z,689904
2024-12-31T10:11:23.655Z,724483
2024-12-31T10:11:23.775Z,752513
2024-12-31T10:11:23.884Z,772508
2024-12-31T10:11:23.955Z,790840
2024-12-31T10:11:24.075Z,807097
2024-12-31T10:11:24.195Z,823588
2024-12-31T10:11:24.305Z,838099
2024-12-31T10:11:24.374Z,852342
2024-12-31T10:11:24.565Z,853993
2024-12-31T10:11:24.606Z,848194
2024-12-31T10:11:24.675Z,841286
2024-12-31T10:11:24.794Z,835511
2024-12-31T10:11:24.915Z,823454
2024-12-31T10:11:24.985Z,798872
2024-12-31T10:11:25.145Z,723447
2024-12-31T10:11:25.216Z,689339
2024-12-31T10:11:25.325Z,663007
2024-12-31T10:11:25.396Z,653553
2024-12-31T10:11:25.515Z,646655
2024-12-31T10:11:25.635Z,633488
2024-12-31T10:11:25.705Z,614037
2024-12-31T10:11:25.815Z,587525
2024-12-31T10:11:25.935Z,528944
2024-12-31T10:11:26.005Z,509491
2024-12-31T10:11:26.115Z,498232
2024-12-31T10:11:26.284Z,493222
2024-12-31T10:11:26.355Z,489358
2024-12-31T10:11:26.425Z,485651
2024-12-31T10:11:26.535Z,481730
2024-12-31T10:11:26.655Z,477390
2024-12-31T10:11:26.725Z,469433
2024-12-31T10:11:26.836Z,464542
2024-12-31T10:11:26.955Z,462788
2024-12-31T10:11:27.005Z,462856
2024-12-31T10:11:27.146Z,464996
2024-12-31T10:11:27.255Z,474745
2024-12-31T10:11:27.376Z,493082
2024-12-31T10:11:27.445Z,539661
2024-12-31T10:11:27.555Z,563615
2024-12-31T10:11:27.676Z,586116
2024-12-31T10:11:27.725Z,611534
2024-12-31T10:11:27.866Z,640130
2024-12-31T10:11:27.975Z,672003
2024-12-31T10:11:28.025Z,702904
2024-12-31T10:11:28.165Z,731542
2024-12-31T10:11:28.275Z,777971
2024-12-31T10:11:28.395Z,799200
2024-12-31T10:11:28.445Z,821755
2024-12-31T10:11:28.585Z,842737
2024-12-31T10:11:28.695Z,861489
2024-12-31T10:11:28.745Z,871224
2024-12-31T10:11:28.885Z,870803
2024-12-31T10:11:28.995Z,863945
2024-12-31T10:11:29.044Z,842415
2024-12-31T10:11:29.165Z,834850
2024-12-31T10:11:29.295Z,823562
2024-12-31T10:11:29.415Z,806731
2024-12-31T10:11:29.465Z,781114
2024-12-31T10:11:29.605Z,756035
2024-12-31T10:11:29.714Z,741051
2024-12-31T10:11:29.764Z,713971
2024-12-31T10:11:29.885Z,686276
2024-12-31T10:11:30.015Z,652440
2024-12-31T10:11:30.065Z,622711
2024-12-31T10:11:30.185Z,606738
2024-12-31T10:11:30.325Z,592367
2024-12-31T10:11:30.435Z,575865
2024-12-31T10:11:30.486Z,568354
2024-12-31T10:11:30.605Z,565700
2024-12-31T10:11:30.735Z,556315
2024-12-31T10:11:30.785Z,544972
2024-12-31T10:11:30.904Z,544393
2024-12-31T10:11:31.045Z,540493
2024-12-31T10:11:31.085Z,521357
2024-12-31T10:11:31.204Z,497242
2024-12-31T10:11:31.325Z,473154
2024-12-31T10:11:31.454Z,467556
2024-12-31T10:11:31.505Z,464462
2024-12-31T10:11:31.625Z,470353
2024-12-31T10:11:31.764Z,485410
2024-12-31T10:11:31.805Z,500950
2024-12-31T10:11:31.925Z,515620
2024-12-31T10:11:32.105Z,531282
2024-12-31T10:11:32.108Z,604408
2024-12-31T10:11:32.294Z,653868
2024-12-31T10:11:32.345Z,684350
2024-12-31T10:11:32.485Z,706833
2024-12-31T10:11:32.524Z,728961
2024-12-31T10:11:32.644Z,748235
2024-12-31T10:11:32.785Z,769800
2024-12-31T10:11:32.826Z,793124
