0,2,0.0
1.0,3,0.001
1.0,3,0.002
1.0,3,0.002
1.0,3,0.104
1.0,3,0.213
1.0,3,0.334
1.0,3,0.404
1.0,3,0.523
1.0,3,0.634
1.0,3,0.703
1.0,3,0.824
1.0,3,0.933
1.0,3,1.004
1.0,3,1.123
1.0,3,1.243
1.0,3,1.353
1.0,3,1.423
1.0,3,1.543
1.0,3,1.654
1.0,3,1.724
0.990694267633798,0,1.843
0.9520421345587726,0,1.964
0.8881961482930234,0,2.033
0.780950034041799,0,2.143
0.6582443652462611,0,2.264
0.5276504795234598,0,2.373
0.3970578924863557,0,2.444
0.2755996113033701,0,2.563
0.16580417702774297,0,2.684
0.0822512846436585,0,2.744
0.00462689246914838,0,2.864
-0.07781562364348227,0,2.984
-0.150552412195048,0,3.054
-0.21562435775933875,0,3.164
-0.27570740221627177,0,3.284
-0.33309047910788103,0,3.404
-0.3904930362849539,0,3.464
-0.43777883187766886,0,3.583
-0.5048481560448783,0,3.704
-0.5796095955990139,0,3.774
-0.6574956729415908,0,3.884
-0.7356739545661298,0,4.005
-0.8114204472219,0,4.054
-0.8837423056930809,0,4.184
-0.9382630793071642,1,4.305
-0.9853378384740182,1,4.424
-1.0,1,4.494
-0.9840339349461218,1,4.604
-0.9386694383321207,1,4.724
-0.8651941274526954,2,4.773
-0.7638338545349409,2,4.904
-0.6345542225442711,2,5.024
-0.5041505214233499,2,5.074
-0.3769035594765293,2,5.215
-0.23509561888864505,2,5.323
-0.09644052347094645,2,5.444
0.04062192434534406,2,5.554
0.1730336334853182,2,5.623
0.29760995774681187,2,5.744
0.41671261050452957,2,5.794
0.5119794162953026,2,5.933
0.6053511401805709,2,6.044
0.6820740503254576,2,6.094
0.7388505744142526,2,6.233
0.7724272721756216,2,6.394
0.7804482712407368,3,6.463
0.7666239083403394,0,6.513
0.7271237816229614,0,6.654
0.6733975606012459,0,6.764
0.5972827640678187,0,6.814
0.5177379990855584,0,6.953
0.4370724099763079,0,7.063
0.35241351985179414,0,7.114
0.26429740325103857,0,7.234
0.17621438568356407,0,7.373
0.10064280269633796,0,7.483
0.010229223785484187,0,7.534
-0.08792628390987944,0,7.673
-0.19246341502196418,0,7.784
-0.29925387639977374,0,7.833
-0.40709831483735615,0,7.954
-0.5136376129626201,0,8.133
-0.6025948344091061,0,8.134
-0.6804048206470472,0,8.254
-0.7529598486011274,0,8.393
-0.8161556381444943,0,8.503
-0.8657866650484923,1,8.554
-0.9006243710778052,1,8.674
-0.9275566001581618,1,8.813
-0.9350389286816431,1,8.853
-0.9147699893012242,1,8.974
-0.8822829636355203,1,9.115
-0.8482727334382337,1,9.155
-0.8217305537500722,1,9.275
-0.7985858924781155,1,9.393
-0.7719041776496507,1,9.533
-0.7319646774904836,2,9.643
-0.6684606126371464,2,9.694
-0.5783910040721554,2,9.834
-0.4374449363508839,2,9.904
-0.2680181239922247,2,9.993
-0.09066831166698819,2,10.183
0.07859949553179257,2,10.184
0.23588090967825437,2,10.294
0.3818476464478082,2,10.413
0.4977215209589889,2,10.554
0.6032412390590656,2,10.594
0.7080152554093391,2,10.714
0.80086258676733,2,10.834
0.8828041111595337,2,10.904
0.9507187844477374,2,11.084
0.9946691086397887,2,11.133
1.0,3,11.204
0.9806672076650247,0,11.313
0.9359165198910389,0,11.434
0.8517799909919586,0,11.554
0.7475865444229615,0,11.614
0.6351788212361524,0,11.733
0.5231637893485221,0,11.854
0.4158675011840385,0,11.923
0.31835174114099063,0,12.034
0.24992221939579018,0,12.153
0.18029270010088094,0,12.223
0.11411551120959484,0,12.333
0.04398045828815578,0,12.454
-0.03447913432525018,0,12.573
-0.12276826087082793,0,12.643
-0.21890798933349864,0,12.754
-0.3038163597516569,0,12.873
-0.38093474070284083,0,12.943
-0.4556511921147077,0,13.053
-0.517014849727873,0,13.174
-0.5629165292408328,1,13.243
-0.5995980233893132,1,13.363
-0.6324648020600502,1,13.474
-0.6629760777490088,1,13.594
-0.6781562724374884,1,13.664
-0.6842375066617282,1,13.773
-0.6516080192850768,2,13.894
-0.5756103238478074,2,13.963
-0.45327827917385277,2,14.083
-0.2952564632055026,2,14.194
-0.11121707542993775,2,14.263
0.09604332887444889,2,14.384
0.2917822091497071,2,14.493
0.48227037473002454,2,14.613
0.6399723633019989,2,14.685
0.7748956772683648,2,14.804
0.8928171989761648,2,14.915
0.9953470272333669,3,14.984
1.0,3,15.105
1.0,3,15.215
1.0,3,15.283
1.0,3,15.404
1.0,3,15.524
1.0,3,15.634
1.0,3,15.704
1.0,3,15.824
1.0,3,15.933
0.993420117466604,3,16.004
0.9748504933738225,3,16.124
0.9298815292515006,3,16.244
0.873394380079241,0,16.314
0.8065893240962507,0,16.423
0.728156018435564,0,16.544
0.6455762496182293,0,16.654
0.5664517798258837,0,16.723
0.5035975745094499,0,16.844
0.4154029447765071,0,16.964
0.3252125460113173,0,17.033
0.2362578965502038,0,17.144
0.14551404484637986,0,17.263
0.04935772595003107,0,17.334
-0.04944901177874095,0,17.443
-0.12420375935907979,0,17.564
-0.198351325770172,0,17.683
-0.28265926573330846,0,17.754
-0.3657857062562875,0,17.863
-0.4456383761450833,0,18.054
-0.5205094479528631,0,18.055
-0.5867725269299717,0,18.163
-0.6445340262710186,1,18.283
-0.6830686435525735,1,18.333
