0,2,0.0
1.0,3,0.001
1.0,3,0.002
1.0,3,0.047
1.0,3,0.167
1.0,3,0.238
1.0,3,0.346
1.0,3,0.467
1.0,3,0.517
1.0,3,0.657
1.0,3,0.767
1.0,3,0.817
1.0,3,0.997
1.0,3,1.067
1.0,3,1.188
1.0,3,1.237
1.0,3,1.368
1.0,3,1.487
1.0,3,1.538
1.0,3,1.677
1.0,3,1.787
1.0,3,1.838
1.0,3,1.957
1.0,3,2.087
0.9813629460530351,0,2.207
0.9481495469701067,0,2.258
0.8643845522229008,0,2.398
0.7479563513580849,0,2.508
0.6036558940782231,0,2.558
0.4476405975413824,0,2.677
0.2924325856598944,0,2.808
0.14090341349932345,0,2.858
0.027093025738897936,0,2.977
-0.06422895731733591,0,3.116
-0.15403016347095555,0,3.226
-0.23636817372363816,0,3.277
-0.3175212173919595,0,3.397
-0.40075109295371947,0,3.527
-0.48578730980344176,0,3.577
-0.5737436527872048,0,3.697
-0.6439120980901103,0,3.837
-0.7101722472451619,0,3.877
-0.7676485698960703,0,3.997
-0.8197293167851141,0,4.137
-0.8668616767151552,0,4.248
-0.9089325963371551,1,4.297
-0.9506660307764707,1,4.417
-0.9901308613450917,1,4.557
-1.0,1,4.597
-1.0,1,4.787
-1.0,1,4.858
-1.0,1,4.897
-1.0,1,5.017
-0.9988833149615202,1,5.138
-0.9815548809510395,1,5.278
-0.9516771451406905,1,5.318
-0.9026486883224817,2,5.438
-0.834848732694587,2,5.577
-0.747699119823724,2,5.617
-0.6495699363831446,2,5.738
-0.544867309142635,2,5.858
-0.4321450649243166,2,5.928
-0.32431152326485424,2,6.037
-0.22591346506901144,2,6.157
-0.12482277384719032,2,6.298
-0.03409774840705326,2,6.338
0.04611163198039803,2,6.458
0.12036069626128043,2,6.577
0.1950900050472293,2,6.718
0.26830941889249216,2,6.757
0.3220587258211851,2,6.877
0.3712379390050622,2,6.948
0.42710638309446036,2,7.057
0.4797234630913052,2,7.177
0.5207175381330065,2,7.297
0.545510743528064,3,7.367
0.5668093541993611,3,7.477
0.589507512368433,3,7.597
0.6002104372362003,3,7.667
0.5932904092141666,3,7.777
0.579632970417171,3,7.898
0.5604783639359678,3,7.968
0.5235935655007262,0,8.088
0.46427637527300236,0,8.198
0.3866795871606865,0,8.317
0.30877973212769616,0,8.388
0.22821599657145808,0,8.497
0.12920714196625904,0,8.617
0.029077716849238433,0,8.688
-0.07130814950835163,0,8.809
-0.16494028610294442,0,8.917
-0.24649015479337244,0,8.987
-0.3170394713580389,0,9.107
-0.3555600540702468,1,9.217
-0.38229755032562185,0,9.338
-0.41807965142641546,0,9.407
-0.45772391302911863,0,9.528
-0.5067912245807478,0,9.638
-0.558593132270449,0,9.707
-0.6087514847365005,1,9.827
-0.6506493208775421,1,9.937
-0.674168091016436,1,10.007
-0.6958288278032043,1,10.127
-0.7075730595266173,1,10.247
-0.7147262159491685,1,10.357
-0.7232237461480387,1,10.427
-0.7406601963174263,1,10.547
-0.7575658908283012,1,10.657
-0.7719561298975907,1,10.847
-0.7948586639644495,1,10.848
-0.8113664860051079,1,10.957
-0.8098783497151362,1,11.027
-0.7924722062378164,1,11.147
-0.756620166616868,2,11.268
-0.6964326303605446,2,11.377
-0.615020307426422,2,11.448
-0.5315611171357535,2,11.567
-0.4388109829897858,2,11.676
-0.34367050564384405,2,11.747
-0.2474397644781482,2,11.867
-0.15378820051684583,2,11.987
-0.05967115684917734,2,12.058
0.03565038355450123,2,12.217
0.11509432569358613,2,12.287
0.19596345945450255,2,12.397
0.29097183070681787,2,12.467
0.3817341566910377,2,12.588
0.4668306854480089,2,12.707
0.5482624357488415,2,12.777
0.6263759918156386,2,12.887
0.6971630993488327,2,13.007
0.7445410070913767,2,13.077
0.7844937752774315,2,13.186
0.8216047082611759,2,13.308
0.8532169193713768,2,13.427
0.8719091545248858,3,13.498
0.8744277183451448,0,13.607
0.8538098426033593,0,13.727
0.8048660891040051,0,13.797
0.7272475423409743,0,13.907
0.6080707498069888,0,14.027
0.47948722631211416,0,14.077
0.3448338163624274,0,14.218
0.21342244536927302,0,14.327
0.09502041621967505,0,14.448
-0.010230839856719243,0,14.523
-0.08246800604113391,0,14.627
-0.1451026134082245,0,14.748
-0.2077745213193979,0,14.799
-0.2652383407630059,0,14.937
-0.3201175433395408,0,15.047
-0.3786195612601213,0,15.098
-0.44264128261029223,0,15.238
-0.5070647619040217,0,15.348
-0.5598862177986536,1,15.468
-0.6060844958345786,1,15.518
-0.6430586601566852,1,15.657
-0.6641202569541231,1,15.768
-0.6708615532024262,1,15.819
-0.6704691203948883,1,15.959
-0.6625955972147374,1,16.068
-0.6409643900253681,1,16.117
-0.6085929574241491,1,16.239
-0.5878880470795033,1,16.377
-0.5843413870129608,1,16.538
-0.5920571599754285,1,16.54
-0.6043919836468195,1,16.678
-0.6141258714631017,1,16.788
-0.6398694636376032,1,16.838
-0.6700797959660237,1,16.958
-0.6731260070661218,2,17.087
-0.6151228839226492,2,17.137
-0.534367983077986,2,17.258
-0.4427996177835676,2,17.398
-0.3376081357670453,2,17.507
-0.2080583823950688,2,17.557
-0.10148306639409599,2,17.679
-0.023330322122202873,2,17.808
0.05899555449055338,2,17.857
0.13150010136408352,2,17.978
0.2153325508882944,2,18.117
