0,0,0.0
-1.0,0,0.001
-1.0,1,0.001
-1.0,1,0.002
-1.0,2,0.096
-0.3635979814632413,2,0.206
1.0,3,0.257
1.0,3,0.446
1.0,3,0.516
1.0,3,0.556
1.0,3,0.676
1.0,3,0.816
1.0,3,0.857
1.0,3,0.976
1.0,3,1.096
1.0,3,1.166
1.0,3,1.276
1.0,3,1.397
1.0,3,1.536
1.0,3,1.577
1.0,3,1.696
1.0,3,1.816
1.0,3,1.886
1.0,0,1.996
0.9513834430086268,0,2.117
0.8687936854308027,0,2.186
0.7311867094002524,0,2.295
0.576157557366429,0,2.415
0.41190630434041364,0,2.536
0.24503222066896257,0,2.705
0.0789943400729658,0,2.711
-0.0816504142657436,0,2.836
-0.20826059531521668,0,2.906
-0.3577039789968973,0,3.016
-0.5019468785161442,0,3.137
-0.6265931330764773,0,3.206
-0.7206237853319242,1,3.326
-0.7761191994271879,1,3.437
-0.8069964881175629,1,3.556
-0.8010100924000136,1,3.627
-0.7912535374543969,1,3.736
-0.7956084421562275,0,3.856
-0.8132403082273517,0,3.927
-0.8523014763544617,0,4.045
-0.9003315830747725,1,4.156
-0.9465452282723585,1,4.227
-0.9849381158580248,1,4.416
-1.0,1,4.457
-1.0,1,4.576
-1.0,1,4.646
-0.9963046638222011,1,4.765
-0.974702760557613,1,4.876
-0.932302939331985,1,4.946
-0.8643179087726367,2,5.065
-0.7572879894499821,2,5.176
-0.6291646917286473,2,5.246
-0.4584676256507929,2,5.366
-0.273049971515117,2,5.475
-0.08264527810525735,2,5.596
0.10007161794551855,2,5.665
0.2698198814912347,2,5.785
0.4238546434520769,2,5.896
0.5351175537207418,2,5.966
0.6296782102920941,2,6.086
0.7127641822050421,2,6.195
0.7805827561798051,2,6.266
0.8283175109413996,2,6.386
0.8567724317933749,2,6.506
0.8666957410834408,0,6.616
0.8545069576771642,0,6.685
0.8100047897882214,0,6.876
0.7013535833317042,0,6.917
0.5691412796100259,0,6.986
0.4207627123934008,0,7.105
0.2693221763033242,0,7.226
0.12217538781263171,0,7.296
-0.015470891112840501,0,7.456
-0.10653096571035947,0,7.527
-0.19126901922531925,0,7.636
-0.3028473647217741,0,7.707
-0.422747707164583,0,7.826
-0.5462776354342791,0,7.946
-0.6630186319016547,0,8.016
-0.7667868344493556,0,8.126
-0.8515748249396906,1,8.246
-0.8908702308627988,1,8.316
-0.9175873449717004,1,8.426
-0.941556260869095,1,8.595
-0.9654261350986612,1,8.666
-0.9875398923608497,1,8.736
-1.0,1,8.846
-1.0,1,8.966
-1.0,1,9.036
-0.980537660601951,1,9.147
-0.9187172253513245,2,9.266
-0.8357399622752066,2,9.316
-0.7343010873035991,2,9.457
-0.6137051935782263,2,9.566
-0.47759884652987883,2,9.687
-0.3303528222819876,2,9.756
-0.19600926989686573,2,9.866
-0.05781094150681931,2,9.987
0.10007933398951208,2,10.036
0.2545222019955302,2,10.177
0.4039935281899014,2,10.286
0.5445019240961357,2,10.336
0.6750120976104341,2,10.476
0.7899657316667714,2,10.586
0.8663633760068996,2,10.706
0.9196463547513156,2,10.756
0.9366488466944722,3,10.896
0.9301581083616712,3,11.006
0.8989454504755101,0,11.056
0.8458698593385321,0,11.196
0.7720587993245089,0,11.306
0.6832524631393222,0,11.355
0.5998332669473536,0,11.476
0.5003538756793593,0,11.606
0.3873720698270786,0,11.726
0.26039571530619354,0,11.776
0.13003532173060006,0,11.916
0.0071688628904567064,0,12.025
-0.1151931173649261,0,12.075
-0.22884975590807743,0,12.196
-0.3258956346554567,0,12.326
-0.3972797658824341,0,12.376
-0.45192146264224964,0,12.496
-0.5027528235987346,0,12.636
-0.5422338278814537,0,12.746
-0.5713438058588651,0,12.797
-0.6100207716794119,0,12.916
-0.6663594257667582,0,13.046
-0.7347981591880939,0,13.096
-0.7985089489398546,0,13.215
-0.864289499932517,1,13.356
-0.9220123840028441,1,13.396
-0.9515955678305614,1,13.515
-0.9485440073211121,1,13.636
-0.9135959036009736,1,13.765
-0.8611515279199681,2,13.816
-0.745980630655839,2,13.936
